"","Transect","DateTimeUTC","Year","Day","Month","Latitude","Longitude","Cruise_Station","CP","CN","NP","POCavg","PONavg","POPavg","SurfNO3","SurfPO4","SST","Omega_P_High","Omega_P_Med","Omega_P_Low","Omega_N_High","Omega_N_Med","Omega_N_Low","Omega_Fe_High","Omega_Fe_Med","Omega_Fe_Low","Theta","PAR_MODIS","CHLOR_a_MODIS","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","PO4_WOA","NO3_WOA","SiOH4_WOA","PO4_fill","NO3_fill","Nutcline_WOA_1um","PO4_GLODAP","NO3_GLODAP","Nutcline_GLODAP_1um","MLD_Holte17","SPP_Rich_Righetti19","FeT_CESM","PAR_surfmean_umols","MLPAR","sp_Nutlim_CESM2","Nstar_0","Nstar_0_WOA","Nstar_200_WOA","Nstar_200_GLODAP","frac_euk_NOBM","absLatitude","logCP","logCN","logNP","logPO4_fill","logNO3_fill","logPO4_WOA","logNO3_WOA","logPO4_GLODAP","logNO3_GLODAP","logMLD","logCHLOR_a","logFeT","logMLPAR","region","area_weights","Nutlim"
"136","C13",2020-04-10 21:01:00,2020,10,4,17.8838,-50.9528,"159",167.4214076,7.474747404,22.39826961,1.933931901,0.25872873,0.011551282,NA,NA,26.504,1.166421636,1.616597154,0.521335038,0.55680125,0.398957748,0.333008856,-0.265816037,-0.709565896,-0.130462281,0.145300542,55.023998260498,0.058361713,0.0023200735449791,0.0133179361000657,0.910786509513855,0.0735754817724228,0.0091293591982685,0.0192856287220493,0.668345895856619,0.0161527101052925,0.1,131,0.0161527101052925,0.056833735788241,143,37.7701826125402,218.35,NA,636.851831718727,348.809122413379,"PN-colim",-0.201609625896439,-0.0575525737158023,1.29978327584267,0.816394773602485,0.0868934178724885,17.8838,5.12051403279423,2.01153032659876,3.10898370632352,-4.12566743501448,-2.30258509299405,-4.69625977322743,-3.94839508624334,-4.12566743501448,-2.86762518963372,3.63151997156945,-2.84109520346223,NA,5.8545248454009,"Subtropical",0.951681268877572,"P-lim"
"137","C13",2020-04-11 09:23:00,2020,11,4,19.7586,-52.9494,"161",170.9746911,6.714796986,25.46237681,1.758121313,0.261827918,0.010282933,NA,NA,26.127,1.124301439,1.87052243,0.831466132,-0.137288422,0.382327013,0.053928212,-0.265816037,-0.675642898,-0.05543412,0.224258211,56.2360000610352,0.0425805039703846,0.00188551167957485,0.0180914998054504,0.904024720191956,0.0759982392191887,0.00457181561202742,0.00150439679645933,0.865239107340574,0.0139944184417836,0.1,144,0.0139944184417836,0.0582084085084498,144,17.6348735563044,227.63333,NA,650.879630336055,500.039834536755,"PN-colim",-0.165702286560088,-0.107173707278038,1.23100288188458,0.892691042661667,0.0940897390246391,19.7586,5.14151554028564,1.90431359660678,3.23720194344598,-4.26909671159171,-2.30258509299405,-5.38784486369062,-6.49936326081776,-4.26909671159171,-2.84372545859021,2.86987839362003,-3.15635878373939,NA,6.21468776432229,"Subtropical",0.941125283924237,"P-lim"
"138","C13",2020-04-11 13:10:00,2020,11,4,20.3046,-53.5355,"163",207.9610474,6.702638945,31.02674173,1.880531573,0.280565847,0.009042711,NA,NA,25.97,1.288929755,2.050989062,0.647354762,-0.204611873,0.34865128,0.123739603,-0.265816037,-0.701985761,-0.293228575,0.240984533,53.6780014038086,0.0471066,0.0249597299844027,0.029818881303072,0.715049266815186,0.230172142386436,0.00938550761668012,0.000849891836405732,1.02836028242111,0.0149141158745624,0.1,148,0.0149141158745624,0.0633582441862672,141,19.8772548991558,226.41667,NA,621.273164395933,456.737165610651,"PN-colim",-0.175267609806731,-0.25239209526591,1.28401215112209,0.944792398095131,0.259991023689508,20.3046,5.33735079004832,1.90250132123761,3.43484946907977,-4.20544714037466,-2.30258509299405,-4.66858852232112,-7.07040146786442,-4.20544714037466,-2.75895024356658,2.98957610815055,-3.05534216038816,NA,6.12410809548872,"Subtropical",0.937861077809953,"P-lim"
"139","C13",2020-04-11 15:01:00,2020,11,4,20.5785,-53.8304,"164",209.7980946,7.415148483,28.29317513,1.580724897,0.213175083,0.007534505,NA,NA,25.793,0.579904805,0.55952697,0.315113827,0.283614622,-0.124133964,0.151736847,-0.265816037,-0.503680282,0.116936326,0.023700146,48.4119987487793,0.042900834,0.033134751021862,0.0269250012934208,0.652729451656342,0.287210792303085,0.00619262177939527,0.00171414073632332,0.945243607074022,0.0168000730890781,0.1,148,0.0168000730890781,0.0569254362732172,148,32.8862625783965,226.45,NA,560.324059592353,349.218635082887,"PN-colim",-0.211875733152032,-0.186109397417866,1.31927508848905,0.938333679556847,0.314135793596506,20.5785,5.34614561393811,2.00352500006911,3.34262061408099,-4.08637204204203,-2.30258509299405,-5.08439673116711,-6.3688433523038,-4.08637204204203,-2.8660130030614,3.4930550197641,-3.14886401267769,NA,5.85569818761285,"Subtropical",0.936191496929905,"PN-colim"
"140","C13",2020-04-11 17:01:00,2020,11,4,20.8855,-54.1597,"166",235.4429812,7.501584923,31.38576496,1.647203943,0.21958079,0.00699619,NA,NA,25.868,1.293784808,1.975876034,0.722905609,-0.282475646,0.279823499,0.110258157,-0.265816037,-0.703843999,-0.023700681,0.243864619,48.447998046875,0.03857353,0.0440745167434215,0.0171070136129856,0.550605893135071,0.388212621212006,0.00619262177939527,0.00171414073632332,0.945243607074022,0.0168000730890781,0.1,148,0.0168000730890781,0.0569254362732172,148,32.8862625783965,226.45,NA,560.740718135127,356.248843439791,"PN-colim",-0.211875733152032,-0.186109397417866,1.31927508848905,0.938333679556847,0.405319634824991,20.8855,5.46146876609446,2.01511432128336,3.44635444489926,-4.08637204204203,-2.30258509299405,-5.08439673116711,-6.3688433523038,-4.08637204204203,-2.8660130030614,3.4930550197641,-3.25518898904166,NA,5.87562948509279,"Subtropical",0.934294725067623,"P-lim"
"141","C13",2020-04-11 22:00:00,2020,11,4,21.6496,-54.9884,"171",218.8776966,7.467645078,29.31013651,1.797760617,0.240739965,0.00821354,NA,NA,26.111,0.93349838,2.348498233,0.317181339,-0.421905899,0.114866823,-0.006873476,-0.265816037,-0.664106597,-0.287739656,0.278017897,55.6220016479492,0.035737906,0.0447774417698383,0.0146043747663498,0.550221860408783,0.390396267175674,0.00802405482390896,0.00396369974501431,1.01952973982692,0.0163887907336466,0.1,154,0.0163887907336466,0.0574259831942618,156,17.110656130349,218.95,NA,643.773167221634,507.191657966859,"P-lim",-0.204794668544084,-0.227483775949571,1.36005420675874,0.889875581681728,0.405000641942024,21.6496,5.38851311080425,2.0105796988404,3.37793341216675,-4.11115766968984,-2.30258509299405,-4.8253113958547,-5.53057741083875,-4.11115766968984,-2.85725840919069,2.83970143493909,-3.33154336078264,NA,6.22888895576154,"Subtropical",0.92945745825641,"P-lim"
"142","C13",2020-04-12 09:32:00,2020,12,4,23.351,-56.8476,"174",200.4916171,4.623744062,43.36131377,1.492494849,0.322789244,0.007444176,NA,NA,25.468,1.22531745,2.096881717,0.80842516,-0.607992389,0.258258738,-0.015997579,-0.265816037,-0.709565896,0.169258531,0.269885893,52.6100006103516,0.042512473,0.0204477831721306,0.0326993726193905,0.698169350624084,0.248683512210846,0.00992741046287119,0.00763528190273791,1.11116143512726,0.0115382465035655,0.1,167,0.0115382465035655,0.0539725396987051,162,NA,219.75,NA,608.912044101291,NA,"P-lim",-0.130639404358342,-0.207058061827091,1.38007395650446,0.730028160095215,0.281382884830236,23.351,5.3007724358975,1.53120477992472,3.769567655796,-4.46208797887874,-2.30258509299405,-4.61245561410091,-4.87497541856514,-4.46208797887874,-2.91927988585815,NA,-3.15795776375635,NA,NA,"Subtropical",0.9180939354031,"P-lim"
"143","C13",2020-04-12 13:08:00,2020,12,4,23.8489,-57.3942,"177",242.6022882,7.974950771,30.42053741,1.577376973,0.197791437,0.006501905,NA,NA,25.133,1.058047476,2.079290833,0.435925837,-0.556336665,0.165188859,-0.114743781,-0.265816037,-0.667249964,-0.296660616,0.295601898,54.5639991760254,0.043390367,0.0204477831721306,0.0326993726193905,0.698169350624084,0.248683512210846,0.011738393902313,0.0155203920006752,1.12401988345385,0.01,0.1,166,0.0079643802063074,0.0834361926540732,164,35.2246382134085,214.81667,NA,631.527768241035,380.99888920975,"P-lim",-0.0439938906468451,-0.299491767357336,1.23264595672488,0.632536854565143,0.281382884830236,23.8489,5.49142342845228,2.0763054757365,3.41511795301303,-4.60517018598809,-2.30258509299405,-4.44489027953607,-4.16560050677057,-4.83277615329851,-2.48367309907574,3.56174578699839,-3.13751782103756,NA,5.94279645966248,"Subtropical",0.914614922469813,"P-lim"
"144","C13",2020-04-12 15:03:00,2020,12,4,24.1241,-57.6921,"179",228.6870724,7.35465658,31.09418773,1.481439881,0.201428831,0.006478022,NA,NA,24.52,1.153659727,2.311802701,0.595447458,-0.619092559,0.041343912,-0.059962417,-0.265816037,-0.709565896,-0.271990618,0.295164412,56.4819984436035,0.037198976,0.0182013176381588,0.0134301707148552,0.793125927448273,0.175242587924004,0.011049558270257,0.01419204881927,1.13278075093031,0.01,0.1,172,0.00836843670066446,0.0708256044499576,165,24.9683186819599,219.36667,NA,653.726833838004,462.225520876473,"P-lim",-0.0630693827606738,-0.253967391818762,1.22613768397272,0.575881885170936,0.188672758638859,24.1241,5.43235457297719,1.99533366091707,3.43702091200852,-4.60517018598809,-2.30258509299405,-4.50536482735977,-4.25507341350609,-4.78328818603937,-2.64753469888676,3.21760776850285,-3.29147404496363,NA,6.13605291240523,"Subtropical",0.912662342752213,"P-lim"
"145","C13",2020-04-12 17:05:00,2020,12,4,24.4389,-58.021,"180",241.2371893,7.099701978,33.97849516,1.613850287,0.227312399,0.00668989,NA,NA,24.625,1.028803671,2.327428816,0.315922169,-0.716333419,0.089072593,-0.194295801,-0.265816037,-0.709565896,-0.18740169,0.311469996,52.7859992980957,0.036600325,0.0182013176381588,0.0134301707148552,0.793125927448273,0.175242587924004,0.011049558270257,0.01419204881927,1.13278075093031,0.01,0.1,172,0.00836843670066446,0.0708256044499576,165,24.9683186819599,219.36667,NA,610.949065950182,432.949686172367,"P-lim",-0.0630693827606738,-0.253967391818762,1.22613768397272,0.575881885170936,0.188672758638859,24.4389,5.48578063746202,1.96005280823672,3.52572782921251,-4.60517018598809,-2.30258509299405,-4.50536482735977,-4.25507341350609,-4.78328818603937,-2.64753469888676,3.21760776850285,-3.30769815883282,NA,6.07062152303471,"Subtropical",0.910402980675358,"P-lim"
"146","C13",2020-04-12 19:05:00,2020,12,4,24.7462,-58.3426,"182",201.4365411,3.845629341,52.3806439,1.403149392,0.3648686,0.006965714,NA,NA,24.87,1.026063934,2.129477449,0.551911572,-0.792794685,0.105564151,-0.159786097,-0.265816037,-0.668674258,-0.172379694,0.305221235,54.765998840332,0.042028718,0.0214409399777651,0.013235972262919,0.773264527320862,0.192058578133583,0.0132606603093445,0.0189498306065798,1.18074275708199,0.01,0.1,167,0.00682127519138157,0.0838541593961418,164,54.5602984731112,209.1,NA,633.865727318658,304.706849473559,"P-lim",-0.0252862436659634,-0.369917049260228,1.10239604884386,0.495348074376583,0.205294550396502,24.7462,5.30547439927888,1.34693726732719,3.95853713186388,-4.60517018598809,-2.30258509299405,-4.32295349837945,-3.96596028646042,-4.98770884639657,-2.47867618674176,3.99930648406847,-3.16940213245267,NA,5.71935016514025,"Subtropical",0.908170938393037,"P-lim"
"147","C13",2020-04-12 22:03:00,2020,12,4,25.1337,-58.8737,"185",226.3620093,7.287842028,31.06022447,1.637539197,0.224694661,0.007234161,NA,NA,24.298,0.936941485,2.041823027,0.430445888,-0.610497455,-0.229818834,-0.075065509,-0.265816037,-0.709565896,-0.324685437,0.303126244,56.9679985046387,0.042901136,0.0163496099412441,0.011270746588707,0.818694829940796,0.153684854507446,0.0131332482732832,0.0194053809223697,1.17555602163076,0.01,0.1,169,0.00700938277482055,0.0714236085005105,164,31.9363966059002,210.38333,NA,659.351834544429,416.080037737371,"P-lim",-0.0407265158966183,-0.361773606956005,1.10375523269177,0.516044576525688,0.164955601096153,25.1337,5.42213552880323,1.98620748409156,3.43592804467447,-4.60517018598809,-2.30258509299405,-4.33260822802089,-3.94220488423955,-4.96050563105321,-2.63912681302203,3.46374631882387,-3.14885697321228,NA,6.03087764016221,"Subtropical",0.90531913848251,"P-lim"
"148","C13",2020-04-13 09:40:00,2020,13,4,26.2769,-61.148,"188",244.3302063,7.391741824,33.05448325,1.492061026,0.201855133,0.00610674,NA,NA,23.183,1.284526772,1.903108658,0.72423804,-0.929288795,-0.110511099,0.15819295,-0.265816037,-0.709565896,-0.146023197,0.305674849,49.3819999694824,0.04028703,0.0302847307175398,0.0294532403349876,0.78634238243103,0.153919696807861,0.0188195828665048,0.0227093501212075,1.61811295080185,0.01,0.1,154,0.00572536424559075,0.0666465235073119,161,40.6294980042939,203.41667,NA,571.550925572713,327.088712903312,"P-lim",-0.0249593044221401,-0.356713428631425,1.11261270493269,0.476053867936134,0.183372937142849,26.2769,5.49852061491018,2.00036340732252,3.49815720762749,-4.60517018598809,-2.30258509299405,-3.97285730944329,-3.78497853968947,-5.16284910788176,-2.70835239414825,3.70449435462658,-3.21172569805818,NA,5.79023142738619,"Subtropical",0.896664990998481,"P-lim"
"149","C13",2020-04-13 12:56:00,2020,13,4,26.5976,-61.7868,"190",219.5087976,6.442783592,34.07049057,1.311955036,0.203631709,0.005976777,NA,NA,23.054,1.047098705,2.361629907,0.686848212,-0.83763191,-0.132990087,-0.129992392,-0.265816037,-0.709565896,-0.094281142,0.304307816,50.189998626709,0.040097386,0.0348967798054218,0.0237223878502846,0.741620123386383,0.199760675430298,0.0293648848375305,0.0153999518654309,2.11313261783123,0.01,0.1,141,0.00350720328016905,0.0601745742280036,154,15.6959505501558,NA,NA,580.902761883206,461.479085148664,"P-lim",0.00405932174529879,-0.263921560183167,1.02524132859707,0.72378206974268,0.223483063280582,26.5976,5.39139231189427,1.86296068151233,3.52843163045386,-4.60517018598809,-2.30258509299405,-3.5279557117749,-4.17339089518881,-5.65293634538389,-2.81050537090091,2.75340275234377,-3.2164441338268,NA,6.13443673362812,"Subtropical",0.894172991743735,"P-lim"
"150","C13",2020-04-13 15:01:00,2020,13,4,26.8013,-62.195,"192",245.6211224,6.325618784,38.82958028,1.337402513,0.211426353,0.005444982,NA,NA,23.634,1.216633864,2.09683399,0.750044299,-0.837005211,-0.081645255,0.113509688,-0.265816037,-0.69501891,-0.17800022,0.286915985,54.6220016479492,0.04349831,0.0437244661152363,0.0512253940105438,0.75583815574646,0.149212017655373,0.0293648848375305,0.0153999518654309,2.11313261783123,0.01,0.1,141,0.00350720328016905,0.0601745742280036,154,15.6959505501558,NA,NA,632.19909314756,498.322117633569,"P-lim",0.00405932174529879,-0.263921560183167,1.02524132859707,0.72378206974268,0.200437411665916,26.8013,5.50379019583225,1.84460786129085,3.65918233451699,-4.60517018598809,-2.30258509299405,-3.5279557117749,-4.17339089518881,-5.65293634538389,-2.81050537090091,2.75340275234377,-3.13503319221691,NA,6.21124669048247,"Subtropical",0.892575588135482,"P-lim"
"151","C13",2020-04-13 17:00:00,2020,13,4,26.9916,-62.5772,"193",258.6288066,7.963486904,32.47682952,1.62413838,0.203948145,0.006279805,NA,NA,23.693,1.260413797,2.111939282,0.779029367,-0.725496618,0.090789786,-0.003314868,-0.265816037,-0.709565896,-0.279562629,0.296048473,54.1640014648438,0.049001146,0.0452181734144688,0.0360911078751087,0.738610208034515,0.18008054792881,0.0324397974684835,0.01160121719772,2.14632581949234,0.01,0.1,141,0.00356004534114618,0.0627436622716486,156,31.5617472431277,206.4,NA,626.898165102358,388.052722263355,"P-lim",0.00578293681330979,-0.208433801673353,1.17517705249786,0.800625969350338,0.216171655803919,26.9916,5.55539385456541,2.0748669572053,3.4805268972285,-4.60517018598809,-2.30258509299405,-3.42836929301941,-4.45664525553675,-5.63798199792229,-2.76869770572605,3.45194585702848,-3.0159115933899,NA,5.96114121251418,"Subtropical",0.891073073096112,"P-lim"
"152","C13",2020-04-13 23:01:00,2020,13,4,27.5796,-63.7651,"199",261.6212174,7.228881911,36.19110405,1.5055199,0.208264558,0.005754579,NA,NA,23.003,1.132983942,2.002018048,0.371192195,-0.434310416,-0.103196444,-0.181484592,-0.265816037,-0.709565896,-0.176525096,0.349388237,49.9519996643066,0.0469828732311726,0.0599705725908279,0.0765420719981194,0.687178552150726,0.176308870315552,0.0410911334920675,0.00351077808486298,2.15441839206219,0.01,0.1,137,0.00318340733123477,0.073383272074163,149,24.7172118483397,202.8,NA,578.148144262808,396.595017529161,"P-lim",0.0224487547744066,-0.139941172679966,0.954438218951225,0.978686991870403,0.252850942313671,27.5796,5.56689772256322,1.97808437843032,3.58881334415647,-4.60517018598809,-2.30258509299405,-3.19196291087305,-5.65191758947185,-5.74980316801371,-2.61205927023199,3.20749983692165,-3.0579721430184,NA,5.9829156530445,"Subtropical",0.886368478296875,"P-lim"
"153","C13",2020-04-14 09:56:00,2020,14,4,28.7014,-66.0397,"201",192.2453241,7.156730011,26.86217362,1.336661317,0.18676984,0.006952894,NA,NA,21.777,0.971249972,2.061493387,0.418205589,-0.636923026,-0.113139663,-0.355075364,-0.265816037,-0.709565896,-0.387336269,0.362978146,45.4219970703125,0.05509806,0.086729571223259,0.101036258041859,0.531845450401306,0.280388742685318,0.0396120104324073,0.0142230049367063,1.73484777885675,0.0110235598641448,0.144582680579275,136,0.0110235598641448,0.144582680579275,152,26.3196643742839,202.18333,NA,525.717558684172,343.555881494419,"P-lim",-0.0317942772470415,-0.0645157346106134,0.712387348473072,0.973255141675472,0.381425000727177,28.7014,5.25877228611338,1.96805317427796,3.29071911187155,-4.50772049074873,-1.93390375112485,-3.2286229129583,-4.25289455930093,-4.50772049074873,-1.93390375112485,3.27031635463888,-2.89864077215454,NA,5.83934978109308,"Subtropical",0.877134429370094,"P-lim"
"154","C13",2020-04-14 13:10:00,2020,14,4,29.019,-66.6885,"204",216.3898145,7.860383696,27.52916688,1.296753614,0.164973322,0.005992674,NA,NA,21.964,1.004849316,2.108047053,0.41963959,-0.870710324,-0.215424877,-0.095277235,-0.265816037,-0.668818464,-0.13505288,0.323807853,47.3279991149902,0.056239955,0.266528218984604,0.0138928070664406,0.30831977725029,0.411259233951569,0.0373450120110065,0.0200376818524674,1.63268781298399,0.0169689514124766,0.158340020362288,137,0.0169689514124766,0.158340020362288,162,22.4246126405685,196.95,NA,547.777767534609,378.427849837827,"P-lim",-0.113163202237338,-0.0397936920421198,0.662259978890419,0.983041656196117,0.425152041018009,29.019,5.37708147793484,2.06183542153463,3.31524605643725,-4.07636999230649,-1.84301053064035,-3.28755592355028,-3.91014068548104,-4.07636999230649,-1.84301053064035,3.11015913424242,-2.8781278316223,NA,5.93602543340663,"Subtropical",0.874458890094485,"P-lim"
"155","C13",2020-04-14 14:56:00,2020,14,4,29.1948,-67.0489,"206",253.3635078,7.423221102,34.13120859,1.417302607,0.190928249,0.005593949,NA,NA,21.947,1.142700357,2.189347588,0.523185786,-0.839855858,-0.009295374,-0.190838185,-0.265816037,-0.694603941,-0.183489375,0.327460335,44.7699966430664,0.05978557,0.266528218984604,0.0138928070664406,0.30831977725029,0.411259233951569,0.0373450120110065,0.0200376818524674,1.63268781298399,0.0169689514124766,0.158340020362288,137,0.0169689514124766,0.158340020362288,162,22.4246126405685,196.95,NA,518.171257442898,354.729554881421,"P-lim",-0.113163202237338,-0.0397936920421198,0.662259978890419,0.983041656196117,0.425152041018009,29.1948,5.53482524725611,2.00461307376214,3.53021217365995,-4.07636999230649,-1.84301053064035,-3.28755592355028,-3.91014068548104,-4.07636999230649,-1.84301053064035,3.11015913424242,-2.81699095149196,NA,5.87135568190977,"Subtropical",0.872966350412849,"P-lim"
"156","C13",2020-04-14 17:01:00,2020,14,4,29.436,-67.4263,"208",193.327062,6.28060249,30.78161089,1.367806668,0.217782716,0.007075092,NA,NA,21.848,1.212429291,1.897614047,0.642871821,-0.714414446,-0.041403906,-0.339690013,-0.265816037,-0.709565896,-0.23075001,0.364954871,44.6599998474121,0.06601708,0.171744853258133,0.0126155558973551,0.366486817598343,0.449152737855911,0.0373450120110065,0.0200376818524674,1.63268781298399,0.0169689514124766,0.158340020362288,137,0.0169689514124766,0.158340020362288,162,22.4246126405685,196.95,NA,516.898146382085,348.518733713672,"P-lim",-0.113163202237338,-0.0397936920421198,0.662259978890419,0.983041656196117,0.461768293753266,29.436,5.2643833764152,1.83746591377645,3.42691746264881,-4.07636999230649,-1.84301053064035,-3.28755592355028,-3.91014068548104,-4.07636999230649,-1.84301053064035,3.11015913424242,-2.71784178255673,NA,5.85369198403178,"Subtropical",0.870905195244581,"P-lim"
"157","C13",2020-04-14 23:03:00,2020,14,4,30.3993,-68.3093,"214",196.328649,6.487795401,30.26122695,1.797248547,0.277019918,0.009154286,NA,NA,21.125,1.719463203,1.743970615,0.777388847,-0.40623194,0.448062,-0.057989869,-0.265816037,-0.709565896,-0.202245261,0.352106761,53.0659980773926,0.06310968,0.332742214202881,0.0136588020250201,0.215979427099228,0.437619566917419,0.0271851711412892,0.0569227735865861,1.32471157962084,0.0212713460419327,0.157530904572457,120,0.0212713460419327,0.157530904572457,178,25.278803006708,178.33333,NA,614.189792562414,398.576671307698,"P-lim",-0.182810632098466,0.0206605119891465,0.692951837718487,0.832139579325914,0.45127836894244,30.3993,5.27979003561565,1.8699227813282,3.40986725446484,-3.85039436818356,-1.84813362045731,-3.60508363297316,-2.86605977914395,-3.85039436818356,-1.84813362045731,3.22996621873944,-2.76288111391065,NA,5.98789987949219,"Subtropical",0.862519851511604,"P-lim"
"158","C13",2020-04-15 10:15:00,2020,15,4,32.042,-69.8687,"216",194.5347416,6.964137021,27.93379007,2.203786464,0.31644789,0.011328498,NA,NA,20.096,1.996392106,1.899152223,0.741639683,-0.519491305,0.11852151,-0.033302397,-0.265816037,-0.642004306,0.008687641,0.303716305,49.3619995117188,0.19401208,0.249103933572769,0.062227938324213,0.138329699635506,0.550338387489319,0.0261572227114811,0.129326529376209,1.02119950005412,0.0230645535355434,0.179868145827204,98,0.0230645535355434,0.179868145827204,226,40.9321995140637,142.15,NA,571.319438793041,212.738771333763,"PN-colim",-0.18916471074149,0.0996441773604601,1.52686297255754,0.461667101092637,0.612566325813532,32.042,5.27061076715925,1.94077369732984,3.32983706964091,-3.76945831895383,-1.71553121970033,-3.64362992349235,-2.04541483732673,-3.76945831895383,-1.71553121970033,3.71191702749348,-1.63983485381615,NA,5.36006498737092,"Subtropical",0.847659417234882,"P-lim"
"159","C13",2020-04-15 17:07:00,2020,15,4,33.023,-70.7573,"222",195.5471392,6.697702161,29.19615332,2.096222355,0.312976347,0.01071978,NA,NA,20.243,1.676791319,1.284852072,1.130260305,-0.185637945,0.466329209,0.060592274,-0.265816037,-0.68977642,0.138285957,0.355847994,42.9379997253418,0.19295825,0.296834707260132,0.0460613705217838,0.120892018079758,0.536211907863617,0.0481371709853411,0.126207995373756,0.929003381341696,0.0137998300215695,0.127990534946322,105,0.0137998300215695,0.127990534946322,273,30.0276995497028,152.08333,NA,496.967589413678,230.723892304835,"PN-colim",-0.0928067453987896,-0.277550846748054,1.97701079513133,0.510129549846053,0.582273278385401,33.023,5.27580147158799,1.90176450652756,3.3740369649799,-4.28309900417241,-2.0557989635285,-3.03370061475741,-2.06982397609774,-4.28309900417241,-2.0557989635285,3.40212027398942,-1.64528143472159,NA,5.44122172420755,"Subtropical",0.838451868257407,"P-lim"
"160","C13",2020-04-15 19:06:00,2020,15,4,33.2242,-70.9463,"223",176.6101798,6.970666283,25.33619781,2.518683994,0.361326148,0.014261262,NA,NA,20.13,1.235217079,1.273891506,0.580003331,-0.326646054,0.42861725,0.169788347,-0.265816037,-0.644879382,-0.421563055,0.397397021,42.0359992980957,0.16441806,0.296834707260132,0.0460613705217838,0.120892018079758,0.536211907863617,0.0481371709853411,0.126207995373756,0.929003381341696,0.0137998300215695,0.127990534946322,105,0.0137998300215695,0.127990534946322,273,30.0276995497028,152.08333,NA,486.527769653886,235.818042065357,"PN-colim",-0.0928067453987896,-0.277550846748054,1.97701079513133,0.510129549846053,0.582273278385401,33.2242,5.17394492977016,1.94171081317359,3.2322341166735,-4.28309900417241,-2.0557989635285,-3.03370061475741,-2.06982397609774,-4.28309900417241,-2.0557989635285,3.40212027398942,-1.80534294837897,NA,5.46306049944828,"Subtropical",0.836532964725146,"P-lim"
"161","C13",2020-04-15 23:15:00,2020,15,4,33.735,-71.4341,"226",174.6251226,6.59980448,26.45913573,2.572112207,0.389725516,0.014729337,NA,NA,20.52,1.257127119,1.764594065,0.568107265,-0.272883869,-0.325811109,0.290495018,-0.265816037,-0.709565896,-0.639204542,0.321114943,37.9499969482422,0.1683021,0.243652015924454,0.0359906703233719,0.129592344164848,0.590764939785004,0.0847965952567756,0.210511552155018,0.983495613098145,0.01,0.101678333822638,99,0.00342801614222117,0.101678333822638,313,58.8159314443787,129.23334,NA,439.23607578984,127.540501864894,"PN-colim",0.0468300755470991,-0.840480900004506,1.88427654147148,0.726647008605301,0.626755610108376,33.735,5.16264151965276,1.88704002435115,3.27560149488805,-4.60517018598809,-2.28594103871594,-2.4674998872642,-1.55821474776925,-5.67577356932503,-2.28594103871594,4.07441276113778,-1.78199470014486,NA,4.84843397584014,"Subtropical",0.831615031753754,"P-lim"
"162","C13",2020-04-16 14:11:00,2020,16,4,33.315,-73.185,"230",251.9269622,7.264524013,34.6790735,3.368735485,0.463724186,0.013371874,NA,NA,20.551,1.041170036,2.184638221,0.366771088,-0.430553924,0.163017534,-0.179878965,-0.265816037,-0.709565896,-0.659279595,0.350256938,31.137996673584,0.142466261982918,0.245042651891708,0.0314512141048908,0.122448191046715,0.601058006286621,0.057275622183457,0.0460510698705912,0.898391273349524,0.0163342629061081,0.100464225050062,115,0.0163342629061081,0.100464225050062,50,28.7454474825771,164.43333,NA,360.393480018333,185.905629757665,"PN-colim",-0.160883981447667,-0.675056347053498,2.50426411959529,0.509339705139399,0.632509220391512,33.315,5.52913921296217,1.98300277705067,3.5461364358692,-4.11449035854022,-2.29795358450637,-2.85988018761198,-3.07800428374742,-4.11449035854022,-2.29795358450637,3.35847940627282,-1.94865006531965,NA,5.22523917806479,"Subtropical",0.835663598889606,"P-lim"
"163","C13",2020-04-16 16:16:00,2020,16,4,34.5045,-73.507,"231",180.667235,4.929095127,36.65322545,2.296538653,0.465914857,0.012711429,NA,NA,23.315,1.419963071,2.008864086,0.842804846,-0.409670781,-0.010361191,0.084143068,-0.265816037,-0.709565896,0.147938096,0.264572289,41.947998046875,0.1728422,0.317886859178543,0.0183070208877325,0.0748078003525734,0.588998377323151,0.121662151928991,0.169544002689421,1.34449845814705,0.0116609520851634,0.1,179,0.0116609520851634,0.0620683929198421,101,46.5808431295719,143.48334,NA,485.509236653646,169.809825220387,"PN-colim",-0.124506840442773,-1.8105217654556,2.72824702906609,0.864440438747407,0.607305398210883,34.5045,5.19665685852305,1.59515542698923,3.60150143128157,-4.45150944743416,-2.30258509299405,-2.1065073221892,-1.77464278296519,-4.45150944743416,-2.77951839030723,3.84118936497018,-1.75537623946435,NA,5.13467913569195,"Subtropical",0.824081700638427,"P-lim"
